issue_url,format,repo,created_at,title,llm_category,llm_confidence,llm_reasoning,model
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,User Interface and Outputs,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,Technical Debt,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Technical Debt,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/285,spdx,spdx/spdx-spec,2020-04-27 18:46:02+00:00,Rendering issues,Bug Fixes and Defects,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/285,spdx,spdx/spdx-spec,2020-04-27 18:46:02+00:00,Rendering issues,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/285,spdx,spdx/spdx-spec,2020-04-27 18:46:02+00:00,Rendering issues,User Interface and Outputs,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/284,spdx,spdx/spdx-spec,2020-04-27 18:45:41+00:00,Errors in XML definitions in the spec text,Bug Fixes and Defects,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/284,spdx,spdx/spdx-spec,2020-04-27 18:45:41+00:00,Errors in XML definitions in the spec text,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/284,spdx,spdx/spdx-spec,2020-04-27 18:45:41+00:00,Errors in XML definitions in the spec text,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/284,spdx,spdx/spdx-spec,2020-04-27 18:45:41+00:00,Errors in XML definitions in the spec text,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/283,spdx,spdx/spdx-spec,2020-04-27 14:59:51+00:00,missing mention of used XML namespace definition,Documentation,high,"The issue reports a missing XML namespace definition reference in the SPDX specification document, which is a documentation omission.",qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/282,spdx,spdx/spdx-spec,2020-04-23 16:42:36+00:00,Packages and checksums and codes,Bug Fixes and Defects,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/282,spdx,spdx/spdx-spec,2020-04-23 16:42:36+00:00,Packages and checksums and codes,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/282,spdx,spdx/spdx-spec,2020-04-23 16:42:36+00:00,Packages and checksums and codes,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/282,spdx,spdx/spdx-spec,2020-04-23 16:42:36+00:00,Packages and checksums and codes,Technical Debt,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Integration and Interfacing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/280,spdx,spdx/spdx-spec,2020-04-22 18:27:52+00:00,Proposal - make the Attribution Text be a property of the SpdxItem,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/269,spdx,spdx/spdx-spec,2020-04-17 19:43:07+00:00,Rationale nits,Documentation,high,"The issue reports minor formatting, duplication, and clarity issues in the SPDX specification documentation, which falls under the Documentation category.",qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/261,spdx,spdx/spdx-spec,2020-04-10 22:14:56+00:00,Version 3.0: Is a separate identities field used for anything?,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/261,spdx,spdx/spdx-spec,2020-04-10 22:14:56+00:00,Version 3.0: Is a separate identities field used for anything?,Community Engagement and Support,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/261,spdx,spdx/spdx-spec,2020-04-10 22:14:56+00:00,Version 3.0: Is a separate identities field used for anything?,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/261,spdx,spdx/spdx-spec,2020-04-10 22:14:56+00:00,Version 3.0: Is a separate identities field used for anything?,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/261,spdx,spdx/spdx-spec,2020-04-10 22:14:56+00:00,Version 3.0: Is a separate identities field used for anything?,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/261,spdx,spdx/spdx-spec,2020-04-10 22:14:56+00:00,Version 3.0: Is a separate identities field used for anything?,Release Management and Versioning,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/230,spdx,spdx/spdx-spec,2020-04-07 19:10:04+00:00,Start reformatting 2.2 to work with ISO guidelines,Technical Debt,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/214,spdx,spdx/spdx-spec,2020-03-09 18:41:24+00:00,Build failing on recent merge of JSON-LD context file,Bug Fixes and Defects,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/214,spdx,spdx/spdx-spec,2020-03-09 18:41:24+00:00,Build failing on recent merge of JSON-LD context file,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/214,spdx,spdx/spdx-spec,2020-03-09 18:41:24+00:00,Build failing on recent merge of JSON-LD context file,Continuous Integration and Deployment (CI/CD),medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/214,spdx,spdx/spdx-spec,2020-03-09 18:41:24+00:00,Build failing on recent merge of JSON-LD context file,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/212,spdx,spdx/spdx-spec,2020-03-09 17:46:06+00:00,Update README to add a link to the HTML pages for the under development branch,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/198,spdx,spdx/spdx-spec,2020-02-07 19:02:12+00:00,Property Naming Conventions,Community Engagement and Support,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/198,spdx,spdx/spdx-spec,2020-02-07 19:02:12+00:00,Property Naming Conventions,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/198,spdx,spdx/spdx-spec,2020-02-07 19:02:12+00:00,Property Naming Conventions,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/198,spdx,spdx/spdx-spec,2020-02-07 19:02:12+00:00,Property Naming Conventions,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/187,spdx,spdx/spdx-spec,2020-01-23 00:54:22+00:00,Resolve inconsistent SPDX spec property name,Bug Fixes and Defects,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/187,spdx,spdx/spdx-spec,2020-01-23 00:54:22+00:00,Resolve inconsistent SPDX spec property name,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/187,spdx,spdx/spdx-spec,2020-01-23 00:54:22+00:00,Resolve inconsistent SPDX spec property name,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/187,spdx,spdx/spdx-spec,2020-01-23 00:54:22+00:00,Resolve inconsistent SPDX spec property name,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/187,spdx,spdx/spdx-spec,2020-01-23 00:54:22+00:00,Resolve inconsistent SPDX spec property name,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/187,spdx,spdx/spdx-spec,2020-01-23 00:54:22+00:00,Resolve inconsistent SPDX spec property name,Release Management and Versioning,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/181,spdx,spdx/spdx-spec,2020-01-17 00:16:27+00:00,Update RDF ontology and Model for 2.2,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/181,spdx,spdx/spdx-spec,2020-01-17 00:16:27+00:00,Update RDF ontology and Model for 2.2,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/181,spdx,spdx/spdx-spec,2020-01-17 00:16:27+00:00,Update RDF ontology and Model for 2.2,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/181,spdx,spdx/spdx-spec,2020-01-17 00:16:27+00:00,Update RDF ontology and Model for 2.2,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/181,spdx,spdx/spdx-spec,2020-01-17 00:16:27+00:00,Update RDF ontology and Model for 2.2,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/181,spdx,spdx/spdx-spec,2020-01-17 00:16:27+00:00,Update RDF ontology and Model for 2.2,Release Management and Versioning,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/174,spdx,spdx/spdx-spec,2020-01-14 18:44:25+00:00,Add new relationship DEPENDENCY_MANIFEST_OF,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/174,spdx,spdx/spdx-spec,2020-01-14 18:44:25+00:00,Add new relationship DEPENDENCY_MANIFEST_OF,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/174,spdx,spdx/spdx-spec,2020-01-14 18:44:25+00:00,Add new relationship DEPENDENCY_MANIFEST_OF,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/174,spdx,spdx/spdx-spec,2020-01-14 18:44:25+00:00,Add new relationship DEPENDENCY_MANIFEST_OF,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/174,spdx,spdx/spdx-spec,2020-01-14 18:44:25+00:00,Add new relationship DEPENDENCY_MANIFEST_OF,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/174,spdx,spdx/spdx-spec,2020-01-14 18:44:25+00:00,Add new relationship DEPENDENCY_MANIFEST_OF,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Integration and Interfacing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/173,spdx,spdx/spdx-spec,2020-01-14 17:53:49+00:00,Add new TEST_OF relationship,Technical Debt,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Integration and Interfacing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/171,spdx,spdx/spdx-spec,2020-01-09 19:58:19+00:00,Add new attributeType attribute to SpdxItem ,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Integration and Interfacing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,User Interface and Outputs,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/170,spdx,spdx/spdx-spec,2020-01-08 09:01:23+00:00,Defined file extensions for the various SPDX formats,Technical Debt,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Integration and Interfacing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/169,spdx,spdx/spdx-spec,2020-01-08 08:41:39+00:00,Add new relationship FORK_OF,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Feature Development and Enhancement,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Integration and Interfacing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Licensing,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/168,spdx,spdx/spdx-spec,2020-01-07 18:09:53+00:00,Add new relationship DOCUMENT_ROOT_OF,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/164,spdx,spdx/spdx-spec,2019-12-12 20:49:03+00:00,Model XMI cannot be opened,Bug Fixes and Defects,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/164,spdx,spdx/spdx-spec,2019-12-12 20:49:03+00:00,Model XMI cannot be opened,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/163,spdx,spdx/spdx-spec,2019-12-11 17:25:36+00:00,Release SPDX 2.2,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/163,spdx,spdx/spdx-spec,2019-12-11 17:25:36+00:00,Release SPDX 2.2,Documentation,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/163,spdx,spdx/spdx-spec,2019-12-11 17:25:36+00:00,Release SPDX 2.2,Libraries,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/163,spdx,spdx/spdx-spec,2019-12-11 17:25:36+00:00,Release SPDX 2.2,Code Components,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/163,spdx,spdx/spdx-spec,2019-12-11 17:25:36+00:00,Release SPDX 2.2,Release Management and Versioning,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/162,spdx,spdx/spdx-spec,2019-12-10 19:29:51+00:00,Restructure documentation for examples in the spec,Code Quality,medium,extracted from reasoning text,qwen/qwen3.6-flash
https://api.github.com/repos/spdx/spdx-spec/issues/162,spdx,spdx/spdx-spec,2019-12-10 19:29:51+00:00,Restructure documentation for examples in the spec,Configuration,medium,extracted from reasoning text,qwen/qwen3.6-flash
